Team,Name,Kills,Deaths,Assists,ADR
FURIA,KSCERATO,20,18,6,95
FURIA,yuurih,17,17,3,79
FURIA,drop,14,15,6,67
FURIA,VINI,14,18,4,48
FURIA,arT,5,22,6,47
Astralis,Xyp9x,24,13,5,86
Astralis,dupreeh,20,14,5,94
Astralis,Magisk,17,15,6,83
Astralis,Lucky,15,12,1,54
Astralis,gla1ve,12,20,9,63
