Team,Name,Kills,Deaths,Assists,ADR
HEROIC,sjuush,57,46,5,77
HEROIC,cadiaN,52,43,8,73
HEROIC,stavn,49,45,11,77
HEROIC,TeSeS,38,54,6,58
HEROIC,refrezh,38,51,8,56
Entropiq,NickelBack,54,44,19,81
Entropiq,El1an,54,40,21,70
Entropiq,Krad,47,50,19,78
Entropiq,Forester,47,47,13,63
Entropiq,Lack1,37,54,14,58
