Team,Name,Kills,Deaths,Assists,ADR
Vitality,Spinx,42,32,7,84
Vitality,ZywOo,49,30,9,80
Vitality,dupreeh,40,29,6,70
Vitality,Magisk,37,38,12,80
Vitality,apEX,34,41,14,73
Apeks,STYKO,39,38,7,81
Apeks,nawwk,36,35,7,66
Apeks,jL,39,47,6,73
Apeks,jkaem,32,41,3,67
Apeks,kyxsan,23,42,8,52
