Team,Name,Kills,Deaths,Assists,ADR
FaZe,broky,20,10,8,93
FaZe,ropz,18,13,1,78
FaZe,frozen,14,13,7,81
FaZe,rain,11,15,8,78
FaZe,karrigan,11,13,7,70
FURIA,KSCERATO,15,13,4,79
FURIA,arT,15,15,5,88
FURIA,FalleN,12,14,3,56
FURIA,yuurih,12,16,4,72
FURIA,chelo,9,17,7,68
