Team,Name,Kills,Deaths,Assists,ADR
Liquid,oSee,60,32,13,96
Liquid,NAF,44,30,9,91
Liquid,YEKINDAR,38,34,8,71
Liquid,nitr0,39,33,12,75
Liquid,EliGE,26,43,12,54
Into the Breach,rallen,39,45,4,81
Into the Breach,volt,36,36,9,71
Into the Breach,Thomas,34,43,6,67
Into the Breach,CRUC1AL,31,40,7,60
Into the Breach,CYPHER,31,44,7,57
