Team,Name,Kills,Deaths,Assists,ADR
Natus Vincere,electroNic,25,16,4,85
Natus Vincere,s1mple,19,17,5,86
Natus Vincere,Boombl4,16,21,5,83
Natus Vincere,Perfecto,18,16,3,65
Natus Vincere,b1t,14,14,7,58
HEROIC,stavn,20,20,6,83
HEROIC,sjuush,20,18,2,84
HEROIC,cadiaN,14,20,5,71
HEROIC,TeSeS,15,19,3,55
HEROIC,refrezh,12,19,4,40
