Team,Name,Kills,Deaths,Assists,ADR
BIG,syrsoN,57,49,13,72
BIG,tabseN,50,56,22,86
BIG,tiziaN,43,49,8,66
BIG,k1to,46,53,12,67
BIG,gade,40,56,10,56
ENCE,dycha,67,46,8,93
ENCE,doto,52,45,11,79
ENCE,Spinx,50,48,10,77
ENCE,hades,49,44,9,61
ENCE,Snappi,44,55,10,70
