Team,Name,Kills,Deaths,Assists,ADR
Liquid,EliGE,20,18,4,91
Liquid,NAF,13,18,7,69
Liquid,FalleN,14,18,8,62
Liquid,Grim,10,18,3,37
Liquid,Stewie2K,11,23,3,69
FURIA,KSCERATO,26,13,5,101
FURIA,yuurih,19,12,5,84
FURIA,VINI,19,12,3,71
FURIA,arT,15,16,7,84
FURIA,drop,16,16,5,68
