Team,Name,Kills,Deaths,Assists,ADR
9INE,Goofy,30,36,10,85
9INE,hades,31,28,1,60
9INE,mynio,29,36,3,67
9INE,Kylar,25,36,10,59
9INE,KEi,16,39,7,52
FaZe,ropz,38,17,7,92
FaZe,Twistzz,39,28,8,92
FaZe,broky,38,25,7,75
FaZe,rain,30,30,11,70
FaZe,karrigan,27,33,12,69
