Team,Name,Kills,Deaths,Assists,ADR
paiN,n1ssim,66,57,15,85
paiN,lux,60,54,26,81
paiN,biguzera,62,63,19,88
paiN,nqz,53,53,14,64
paiN,kauez,48,63,17,57
The MongolZ,910,69,48,14,78
The MongolZ,Techno4k,58,57,20,78
The MongolZ,bLitz,57,66,25,86
The MongolZ,senzu,53,63,20,71
The MongolZ,mzinho,49,58,15,64
