Team,Name,Kills,Deaths,Assists,ADR
Monte,Woro2k,36,23,8,83
Monte,sdy,41,22,9,100
Monte,DemQQ,35,25,5,85
Monte,BOROS,34,27,4,83
Monte,kRaSnaL,28,26,9,85
Natus Vincere,Perfecto,33,31,4,85
Natus Vincere,electroNic,31,36,6,74
Natus Vincere,s1mple,23,33,3,56
Natus Vincere,b1t,19,37,6,58
Natus Vincere,npl,17,38,6,43
